"Area","timePeriod","cluster","cv0","yield0","cv1","yield1","cv2","yield2","cv3","yield3","cv4","yield4","cv5","yield5","cv6","yield6","cv7","yield7","cv8","yield8","cv9","yield9"
"Italy",1961,7,0.0322240460388218,6275084.76762619,0.0235631289887982,4161054.12676899,0.118310818488484,3179210.12872405,0.0350507767055419,6974519.08930266,0.0582330028425882,3629337.43038333,0.0392079000133672,2925740.01790546,0.0621711649544692,2705637.50832155,0.026383475003214,6397075.18889894,0.0293113576552021,7519899.30793388,0.0322240460388218,6275084.76762619
"Peru",2001,7,0.0286594894687109,8515606.00871558,0.0159651035029847,9022442.1498589,0.0261448149039044,7216408.762789,0.0433649732038389,13295678.5181643,0.0502903509510173,7341926.77495598,0.0171036283791932,9090482.19486297,0.0184346534408069,7706174.52173494,0.056670847374586,11066755.7345701,0.0484717847787704,10187398.4157707,0.0286594894687109,8515606.00871558
"Uganda",2009,7,0.033642780925311,4413175.62409472,0.0410071713890714,10534128.7233363,0.0327623541741369,9543928.10583085,0.0490278677805847,16830056.7167595,0.0705396343989317,9050001.94451826,0.0103820145943735,9767713.7323438,0.0134478043043785,11257626.0967563,0.0390073185244665,10452518.4859353,0.0376907620453144,10829985.6945952,0.033642780925311,4413175.62409472
"Italy",1985,7,0.0498044517316983,10446354.7530922,0.0452047365564602,5212631.04547805,0.0202090131373835,5982098.12915521,0.0831045883833597,11078433.9654052,0.0634672681921165,4947643.63702283,0.027250451298283,5482960.4496911,0.0355290301191921,7091362.12098504,0.0379721364001943,10689577.9123822,0.0381952854924942,7398812.6568367,0.0498044517316983,10446354.7530922
"Georgia",2009,7,0.106107876575369,5053036.73754329,0.0561747702816376,11436029.819834,0.0786654469710602,6590976.44251969,0.0562634110659802,17679601.9776514,0.0691771331863123,8742418.25876607,0.0128324909123975,10189238.6084054,0.0240193376017699,10157813.0149131,0.0414430194867359,10425103.5037414,0.0438293266794896,9904862.32802594,0.106107876575369,5053036.73754329
"Italy",1993,7,0.0179279059123688,12022570.6628831,0.0288928780139892,6739495.33871498,0.0578092704091646,6436538.94099314,0.0541688181142265,12823576.7233585,0.064125256536629,6286159.26172715,0.0103441107983363,6187960.13418381,0.0167651379792723,9089337.09242665,0.0290563374791001,10086547.0394518,0.0359676249086232,8512283.73278836,0.0179279059123688,12022570.6628831
"Russia",1993,7,0.101744093634169,4982202.56863437,0.0341003452409728,6646216.12379092,0.0635544108308123,5903684.23619134,0.0544188729226744,12889310.7984592,0.0666977454987023,6443248.6987585,0.0107035059180384,5958706.37349248,0.0129014681130774,9233911.98052591,0.031020249992084,9979634.20286012,0.0352210745119625,8981909.71524563,0.101744093634169,4982202.56863437
"Netherlands",1985,7,0.0481054794454344,26004337.8117044,0.0733643746173232,5493823.53500848,0.0344941684881906,4233163.47257695,0.0845067401903832,12152771.4545887,0.0833475850625714,5549242.28154887,0.0285373434145142,5790851.75786717,0.0539983350435242,9136634.90657649,0.0462059595820466,10826731.7674651,0.0482396701920552,8292523.76177075,0.0481054794454344,26004337.8117044
"Argentina",1977,7,0.0794159128811207,7033410.30018543,0.0355782847638304,6241957.18844242,0.0280603561934668,4950844.01726738,0.0709720964680792,10872549.7014273,0.0601795422553578,4644943.77570347,0.0289324275467187,4923514.91350195,0.0337870347536275,4605106.9352192,0.0495136972999771,9128354.47460076,0.0482925134029042,8446850.90528366,0.0794159128811207,7033410.30018543
"Turkey",1993,7,0.0596903249982131,6883531.03507177,0.02842666098007,6445248.15586886,0.0568301260917767,6203993.96778484,0.0552089171712846,12449119.0766034,0.0598732704291429,6204394.47815799,0.0136327078514394,5808847.48162495,0.0144252524405774,8945576.50649029,0.0292508565354158,9830019.91549456,0.034560622336992,8237670.88545182,0.0596903249982131,6883531.03507177
"Rwanda",1993,7,0.0651165140001206,3590073.17295005,0.0359680300334659,6887576.05300353,0.0437402799417581,6324910.53730088,0.0625509342403404,13623103.1477002,0.0624690287227421,6871018.53500988,0.0109751503455401,6851585.77404857,0.0165389331316622,9097380.93556078,0.0262143544456101,11584657.8651586,0.0223572656690205,10373009.7595232,0.0651165140001206,3590073.17295005
"Argentina",1985,7,0.0711261466174401,7305829.51306915,0.0258262155602402,6253801.72119824,0.023424698016538,5932589.73955949,0.0837064624605314,11050777.7404499,0.0671023609145114,5017340.09556677,0.0231533613533735,5956526.75521119,0.0313172411606813,6865068.69805347,0.0395735858323056,10528959.7940134,0.0394157661361961,7268334.79419046,0.0711261466174401,7305829.51306915
"Japan",1969,7,0.039740963172816,13069042.6149026,0.0241701394624933,5244519.32070222,0.0343308020258451,4395017.84302475,0.0348793546420467,7310728.34833772,0.0465377621210024,5247273.08673125,0.0311653002718931,4260895.45321367,0.044352983556696,4431955.44411523,0.0365848836966941,8270819.49965093,0.0247669869019897,8160789.12748155,0.039740963172816,13069042.6149026
"France",1985,7,0.034450036181663,17999654.0980075,0.0419040093870928,5397701.18961356,0.0214205968935555,6171621.27246126,0.0833152544402558,11297476.3590907,0.0709531910120735,5030818.00827236,0.0258809467757748,5942694.55386611,0.0455334417547602,7507704.16677483,0.0397996939197654,10726067.7672762,0.0397219970118841,7665493.97070736,0.034450036181663,17999654.0980075
"Bosnia and Herzegovina",1993,7,0.117732019609654,8045468.45846284,0.0411004074296562,3857881.64095943,0.116478242816694,5081154.06111215,0.0554870865673589,13454150.9345655,0.0693857012860397,6603414.38721692,0.0232339423905593,6306539.0895775,0.0224056523347793,6255809.16776119,0.031955048577656,9531136.37106961,0.0410950446735229,8322632.97172468,0.117732019609654,8045468.45846284
"Bolivia",1969,7,0.0227439812520472,4402527.99104686,0.0228966971538816,5293644.80679331,0.0393841988072769,4649234.40561371,0.0367390016119793,7241185.48337321,0.0448639952888273,5101703.14766529,0.0247487927855582,4246879.46461597,0.03152385033266,4302938.6856989,0.0369138560249503,8107781.90045364,0.0278539392001543,7399121.30517687,0.0227439812520472,4402527.99104686
"Croatia",1985,7,NA,11289777.131513,0.0685277280706905,3752067.48308806,0.0830366280882874,2554399.56274247,0.084635485010039,11351791.1599259,0.0735609338464476,4992040.63476712,0.0371823436907743,4822124.67027168,0.0516253077031373,7335427.49164997,0.0436728701454074,9942466.27955144,0.0447153859998405,7502138.87992574,NA,11289777.131513
"Poland",1993,7,0.0655446365224368,10021037.7755816,0.0267020966554068,4262689.29079296,0.117449714140429,5737518.15524931,0.0573362057536339,14820509.1574837,0.0724902368825692,6690081.97949994,0.0255893588165961,6587013.98109314,0.028080532271946,6630922.26186118,0.0333740478860194,9698417.80676815,0.0440779696002368,8927294.36737408,0.0655446365224368,10021037.7755816
"Algeria",2009,7,0.117113351339196,5091432.26459276,0.0716121009107697,11462646.5502989,0.0382792376245145,9001727.33093073,0.0542976027277609,17454733.3257178,0.0515311324016168,8624942.02797469,0.00774777204117548,10173619.0277592,0.0143508496063812,12296186.4970349,0.0394123272472178,10500178.9334495,0.0390412710140938,9592304.16312073,0.117113351339196,5091432.26459276
"Zambia",2001,7,0.0643789695300938,5597466.87548679,0.0144683965166794,7834244.12332334,0.0251976556543553,7428955.91946353,0.0419499222194693,13473526.136169,0.050934432380195,7475205.31354795,0.0186856790734262,9505718.4130681,0.0193127544260851,8128351.84146147,0.0574182330473804,11741854.200461,0.0509572462918493,11654647.0434144,0.0643789695300938,5597466.87548679
"Ukraine",2001,7,0.115702011544617,7983482.54740537,0.0113779976622086,7436637.39173738,0.0239729032606502,7329478.43212767,0.0406974819448085,13005465.2963916,0.0583201918337474,7151562.98244669,0.0188847564330899,8933323.69116887,0.0232628385770073,8387171.49956833,0.0558694726735677,11480162.1570823,0.0505155834709441,11232901.2477593,0.115702011544617,7983482.54740537
"Austria",1993,7,0.0456250267779593,17711451.006465,0.0217177572161781,3496370.74845575,0.119865944985195,4968723.78778567,0.0555596421784075,13388397.8507337,0.0693735489606654,6571099.3893452,0.0179734420788112,5935521.74598193,0.0254874666202626,6006590.36080322,0.0314245645293147,9470500.39215237,0.0421606990912016,8491373.84836628,0.0456250267779593,17711451.006465
"Turkey",2001,7,0.046743304244466,7690469.86905702,0.0125740335148303,7077989.39555895,0.0258520657657951,7047666.46742654,0.0413260762790106,12853982.1781137,0.0568682791840952,6983429.40974903,0.0179789322160194,8507111.53566792,0.0201146913258021,7665049.42120364,0.0558219663776454,11160449.1514242,0.049240068612718,10581424.4549818,0.046743304244466,7690469.86905702
"Ukraine",1993,7,0.102595034794307,7331574.7708813,0.0338071158445844,6769954.72275864,0.060786236198904,6016494.72451685,0.0543503574090097,12874188.2943152,0.0680114142973264,6471413.58407435,0.0119858005274295,6155197.08935709,0.0165096880612957,9322338.18885685,0.0312502731364968,10064597.0050789,0.0343830674644433,9055085.7328986,0.102595034794307,7331574.7708813
"Peru",1993,7,0.0276101943976395,7514948.75851106,0.0330036519399631,8360589.38840379,0.0428928719065252,6379228.36288522,0.0564419300123413,12724425.4910213,0.0595814928730305,6208565.07183459,0.0116280709480936,6379892.60478161,0.0181117566289353,9274853.41152835,0.0303642791584474,10063073.2617912,0.0302486587397682,8466295.10253523,0.0276101943976395,7514948.75851106
"Ethiopia",1969,7,0.0604479087739218,2527554.09507518,0.0272662161699951,4497647.1748347,0.0498755978547121,3668377.82841287,0.0349392529543729,7213050.04363574,0.045463546815494,4964163.74480164,0.0436398233090953,3721903.5110968,0.0326847871196531,3348183.71303909,0.0423015326049479,7664144.02590041,0.026097616057841,7086548.44638891,0.0604479087739218,2527554.09507518
"Argentina",1969,7,0.0667495523427796,5912000.81331916,0.0230578715890052,5372612.26779991,0.0360276791491623,4410626.64682215,0.0329415988726096,7060399.60703203,0.0437302612007819,4966010.49499971,0.0286995023495675,4522053.24850867,0.0372425355378961,3852688.05149157,0.0360903632903399,7971184.92577124,0.0264920219696137,7348424.15753724,0.0667495523427796,5912000.81331916
"Austria",1977,7,0.0647966263765861,15375118.9783041,0.0646218150201261,4884954.39501671,0.0213130477294825,3626849.93697269,0.0710298553655977,12299916.028806,0.0679742525154179,4693412.07191347,0.0362475007283516,4747136.83450561,0.0512227746284308,4707263.03037023,0.0467634301572513,9236066.0252205,0.0549555450719051,8033811.10802138,0.0647966263765861,15375118.9783041
"Burundi",2009,7,0.134034103348908,5076020.63322442,0.0403091152778721,12341111.2656787,0.0321062369159633,9678254.00833884,0.0486889718247095,16984532.9516429,0.0712835988962723,9258800.97399564,0.00903392990315436,10253506.1983845,0.0111910487085942,14839424.3350777,0.040119024285254,11513242.1994116,0.0368311005256163,11578302.766699,0.134034103348908,5076020.63322442
"Costa Rica",1993,7,0.0334025115500553,11089279.0153343,0.0297348057992122,9134713.48856556,0.0103124331112989,7936021.18257307,0.0811372423310432,18307029.8025525,0.0779755803197052,7508557.51117598,0.0181630263024027,7019263.34954475,0.0209269762725071,9889432.79017559,0.0265151578335372,13009173.4773107,0.0275897776079944,10832992.2748043,0.0334025115500553,11089279.0153343
"Bosnia and Herzegovina",2001,7,0.156867040067346,8237896.33646493,0.0400548121238311,4619693.91459931,0.12612356070116,5100076.71150621,0.0403106389144111,13184105.2064931,0.0586804253596126,7061352.20238688,0.0201569739932611,8875980.52450035,0.0263310695966232,8417098.89879766,0.0584566415157876,11294607.478667,0.0502934632587658,10788831.0303715,0.156867040067346,8237896.33646493
"Ethiopia",1985,7,0.0998132700477463,3524998.27868923,0.032425462222711,5510024.12841652,0.042866722190701,3613906.3077815,0.0858236112589361,11179960.3901588,0.0742706079726471,5306964.09304052,0.0307751046324188,4974648.28026529,0.0362658459160323,6314816.85405946,0.0386655949161522,9898599.28291095,0.0462659475022739,7469344.79478961,0.0998132700477463,3524998.27868923
"Costa Rica",1985,7,0.0491282037977142,9139224.09909226,0.0249059802985083,7605261.73563099,0.0167374891141132,6313272.46653856,0.105028648517219,15688643.8624053,0.139542403564747,5603823.68782972,0.021681116564989,6201321.16952029,0.0207254639147633,6477822.50630492,0.0212806104400686,11605617.4375664,0.0499983912146709,9041465.14846741,0.0491282037977142,9139224.09909226
"Equatorial Guinea",2009,7,0.0335874813136898,3558736.31216767,0.0458316369332289,17336856.0315834,0.0312702598316226,8125247.17422642,0.0447981483097246,17086425.4644327,0.0988955369429113,9394713.85636577,0.0226571950348926,7972367.81611869,0.0139880134194153,16435212.7156049,0.0194704623818772,6664111.1900529,0.075559707083597,10121271.3841257,0.0335874813136898,3558736.31216767
"New Zealand",2001,7,0.0278910744570352,17386383.631123,0.0488712662680569,6097509.10419605,0.131375552331642,5189694.98548214,0.0420901720944365,14568609.9236729,0.0864590471669679,7008526.79668946,0.017824928909646,9535479.67465566,0.0255577754342825,8536391.17644271,0.0613859164839166,11591029.0821727,0.0536296621049571,11163001.6509315,0.0278910744570352,17386383.631123
"Germany",1993,7,0.025117494818884,20515153.0071903,0.0271758393015768,4410470.52033324,0.117521159191641,5722000.23380034,0.0551397656410488,13350490.1605187,0.0690899874434882,6636922.94983445,0.0202057409721604,6561383.71413622,0.0283247626055797,6179321.48737741,0.0325000163228059,9449155.65118408,0.0425316114215091,8537736.55789137,0.025117494818884,20515153.0071903
"Slovenia",2001,7,0.128622431311084,16277781.8723515,0.0443800544276539,4525963.10918197,0.12456201432688,4884149.7550942,0.0394731125190298,13086144.3254795,0.0591426001304743,7032269.36927867,0.0217134399598827,8584542.48165344,0.0279407728600369,8432140.69977538,0.0587716593618482,11250980.7087098,0.0523013830516004,10937307.9559249,0.128622431311084,16277781.8723515
"Georgia",1985,7,NA,4334977.15196599,0.0711232049211256,5065094.63790249,0.0366886827340954,4048455.78492257,0.0846259574047797,11455315.8891802,0.0806713821672248,5350906.87666783,0.0341425221034878,5583484.78868879,0.049276197559866,8296135.82375902,0.0452535918923425,10346177.4581304,0.0452665469551179,7931728.51065713,NA,4334977.15196599
"Italy",1977,7,0.0334425505653557,9331220.18942534,0.0507802606467588,4986757.01320625,0.0313443778756504,4888554.30891337,0.0704472228350412,10915761.6731852,0.0614761221401639,4493273.50229162,0.0351873954435665,4465022.41142228,0.0345707265364983,4195611.42381398,0.047319377458489,9253970.8401715,0.0540560888078787,8264070.80872055,0.0334425505653557,9331220.18942534
"Russia",1985,7,NA,5844230.48639089,0.0461005526513529,4938077.47908652,0.0268958775332771,5674563.70478114,0.0833309680658039,11331307.0541381,0.078178720741026,5233650.03353718,0.0286963052022335,5525192.2861617,0.0489094565450778,7145561.4104339,0.0423950178851273,10783657.5292194,0.0408049489447261,7969688.40606459,NA,5844230.48639089
"Georgia",2001,7,0.0693614468517018,4978860.27327984,0.0423427859655082,5766709.64315404,0.126542319228504,5298092.84471733,0.0407165978556327,13342615.3748727,0.0560161713863666,7196100.68503986,0.0211616341648835,9014415.77758825,0.0269121416458405,8553173.69997188,0.0576634168852736,11437529.1498155,0.0506533762692003,11286397.2863331,0.0693614468517018,4978860.27327984
"Germany",1977,7,0.0447045721274786,15243562.2970568,0.0621295836991918,4702538.98087468,0.0218300867509964,3499224.53432848,0.0719865332444563,12380958.7614431,0.0684681936303578,4675361.44034842,0.0377908810269452,4525147.13681473,0.0484868876944491,4453792.18802927,0.0473009380250703,9301611.88979532,0.0548404981265296,8133576.88992572,0.0447045721274786,15243562.2970568
"Peru",1985,7,0.0472206842067403,6812483.12030245,0.0244093188682644,7496665.73982144,0.0171005790095691,6151840.87470185,0.0831605652702107,11204302.7981397,0.0654365432839906,5070183.8954562,0.0198224580796044,6005548.187707,0.0291466713962153,6827933.73971603,0.0375064886412883,10691012.7736511,0.0383986823949529,7331508.76188629,0.0472206842067403,6812483.12030245
"Bosnia and Herzegovina",1985,7,NA,8270506.55122896,0.0671482192611672,4855085.4210188,0.0604075930754461,3299648.58405675,0.0852295219417813,11328485.7910705,0.0805294309527386,5422748.86519963,0.0341626196596587,5437239.52991668,0.0574536664333752,9276751.09687074,0.0445536397681309,10373701.7316307,0.0454684463458109,7781961.91970894,NA,8270506.55122896
