"Country","Continent","timePeriod","stability","stabilityOverall","stabilityReduced","yield","yieldOverall","yieldReduced","areaHarvested","areaHarvestedOverall","areaHarvestedReduced","diversity","fertilizer","irrigation","instabilityTemp","instabilityPrec","sdTemp","sdPrec"
"KHM","Asia",2008,88.0936660611202,74.4764210766552,74.1696018043035,9946113.8803345,12440899.1382374,12454892.9949333,3750250.8,673543458.2,669793207.4,2.87366752085741,0.0113262860670816,6.51666666666667,-75.3192965585487,-8.87642827507515,0.398755631826991,10.18002258824
"KOR","Asia",1968,22.1946301119548,49.881044073796,49.4736752992013,9628236.94550565,5618813.40333662,5604258.51874273,3095884.5,849874500.7,846778616.2,8.63170997776035,0.16601913473861,37.776,-27.6815347317567,-3.93634862679261,1.84960931894283,2.22862374407414
"KOR","Asia",1978,11.6876073430971,43.4734839976267,43.812617438448,11843034.3587348,6945140.29749766,6930745.38344789,2620157.9,897955552.6,895335394.7,9.03431684954904,0.19193100593349,41.128,-20.4633617352416,-6.10669674250229,1.86764017097023,1.87678170725473
"KOR","Asia",1988,19.8433686059531,43.7984903997651,43.7274797812788,12544631.7913175,8208720.56334472,8197383.2668862,2207765.8,850063161.3,847855395.5,9.07938484584963,0.235609708453387,44.89,-23.8193559195719,-5.27821140018703,1.86988850741812,1.91799645533111
"KOR","Asia",1998,32.9398486033977,53.3386477577171,53.2964512781058,13142432.2699611,9239240.60038991,9230873.31446626,1932794,906915171.3,904982377.3,9.24595567949339,0.206811230678085,45.601,-30.9353762180245,-6.12411640960569,1.86592341358893,1.77290699261755
"KOR","Asia",2008,26.5523719722185,66.4757033836085,66.6045882552501,14031841.3471033,10575575.2580203,10570171.1222491,1601483.4,1038125982.3,1036524498.9,9.92882737530691,0.140874105518496,43.8544444444444,-27.6028501475689,-5.73592073271438,1.77778189509374,2.33209075231503
"LAO","Asia",1968,22.4658803541134,60.0991682264488,60.062043660392,3607423.38792141,6804499.02953637,6809730.38362648,716839.8,436293135.8,435576296,1.83194747883503,0.000284885327438519,2.046,-57.7597842423283,-13.9158341576259,6.95735858216236,16.4535792923533
"LAO","Asia",1978,18.2040712679294,35.7327179843874,35.7326855532488,4659691.5768844,8272236.2802079,8278233.70144874,787288.6,477465286.6,476677998,2.29752536682026,0.00128165406196633,6.861,-112.515052439866,-11.5968841045206,6.97082527457963,16.5388451370601
"LAO","Asia",1988,17.4335151234644,42.3824942867599,42.3931016479481,6174101.7107897,9312195.8036367,9316759.72897886,743984.9,511828552.2,511084567.3,3.12817532620665,0.00202576085717542,8.653,-133.415781195283,-8.33488548253024,7.0326509772878,17.7492920166583
"LAO","Asia",1998,20.35171852547,56.2679404535853,56.3560245043805,7796392.55993422,10524267.4472889,10529213.9105035,1049623.4,575170474,574120850.6,3.85791619458931,0.00374532751868993,15.099,-70.2983247086275,-11.4984816541783,7.18873033549486,17.7893133418473
"LBN","Asia",1968,10.0890788258948,39.4193857258289,39.4158602451313,4259269.85466499,6059730.04797392,6060275.11424712,195382,640867655.8,640672273.8,18.1697645794886,0.0625707361405635,12.496,-48.5286993982261,-5.85635407814849,14.5372588365702,4.03902060847153
"LBN","Asia",1978,16.1633451695631,36.6551123097161,36.6526965649969,4920221.29364701,7341506.33431581,7342118.70228861,172351,679384198.4,679211847.4,20.7346395454666,0.0492404227212682,14.268,-34.169687355583,-8.93834750639765,14.4271590090801,4.08432334744684
"LBN","Asia",1988,19.6674380519223,37.6644999544759,37.6533380936639,6672468.8254866,8351272.13921283,8351891.52676864,246542.7,661063251.1,660816708.4,24.9345230346995,0.0517790735341756,14.78,-25.0299025015719,-4.75468303278656,13.1219512384248,4.17725166880741
"LBN","Asia",1998,17.3078924283255,41.6839218378275,41.6814949657719,6659025.0891971,9163220.7460829,9164195.70781811,249551.7,641060130.4,640810578.7,18.8943762069608,0.0739523123252312,16.57,-41.8712275817241,-6.01548986103702,12.8930673476874,4.18687707684069
"LBN","Asia",2008,25.4607670574091,57.1551174323434,57.1473719271248,7021874.25682165,11240470.4145524,11241814.3164784,235931.4,739662653,739426721.6,18.5287683534884,0.0708371812865497,15.8511111111111,-27.3207754900322,-5.02770553877003,12.9371975099548,4.44273937128233
"LBR","Africa",1968,62.0233034826794,50.557653271115,50.5403880963692,4047134.85103963,6404417.75771992,6407295.92022798,317445.6,260672055.8,260354610.2,5.52591336967449,0.00404109109984263,0.08,-104.832534010295,-8.12093981160664,0.55756635643397,21.9267931794023
"LBR","Africa",1978,46.4010561030661,63.9373054416055,63.8616622852142,3851291.39226904,7654580.40356906,7659710.02277352,391375,292145625.4,291754250.4,5.58766098251998,0.00267944549033031,0.08,-90.8902460429478,-11.4075478404028,0.484289421689392,16.4044236186895
"LBR","Africa",1988,24.2246345397692,122.203166676563,121.970535619182,4002992.21457877,8808633.55358955,8812855.31982566,293997.6,333238056,332944058.4,8.58499245819018,0.000344827586206897,0.112,-212.55259959243,-16.7803543181112,0.463135489300109,18.0070595707985
"LBR","Africa",1998,26.5043646391571,84.2016136428055,84.1673550492267,4314935.21777473,9713487.74096135,9718520.64912948,357560.5,383875762.6,383518202.1,8.38105490483206,0,0.112,-109.606114653013,-9.1983076555696,0.464059479955557,16.5145716094176
"LBY","Africa",1968,3.78936032879669,35.6312815728137,35.7227719113935,1479687.08865359,5687996.85101012,5692032.68107813,533426.4,554767243.5,554233817.1,3.57862889455436,0.00435100960595962,1.383,-75.6021175955613,-4.71377069061698,1.97391361015344,1.17918645269098
"LBY","Africa",1978,6.30083473074022,33.053852908532,33.0413459379389,2150248.78175791,7112113.8797984,7117162.40037998,585959.3,577829609.2,577243649.9,4.27343712964512,0.0133241071003947,1.829,-81.1485236531789,-6.21807819497851,2.09438579570621,1.19804338003967
"LBY","Africa",1988,42.2249507177858,34.4798227975385,34.4444422794919,2769533.32289003,8134959.01391695,8140537.64169234,597599.3,572390035.5,571792436.2,9.5930662591806,0.012801559949211,2.963,-67.2800714665306,-5.16803277839518,2.33520558989728,0.95016563765488
"LBY","Africa",1998,22.9266158992975,42.3439069629575,42.2931520340114,2727864.4019952,9281256.33738309,9288849.35926328,694464.8,602008408.7,601313943.9,8.95319046037275,0.0139453860640301,2.883,-68.2293582545156,-7.36088256395559,2.89296843510184,0.877899298676092
"LBY","Africa",2008,71.5021769357927,46.6890063655936,46.7169237673346,2527459.13934296,11034496.8504822,11045441.1222221,842918.9,656096939.4,655254020.5,7.93816549643723,0.0123505976095618,2.60777777777778,-52.7567812638492,-4.95170875493644,2.90647264784307,1.05446777705501
"LKA","Asia",1968,23.2983771609788,61.6775604599721,61.6323441762258,5050378.41224786,6045811.1578101,6049138.40801156,1797449.8,553328622,551531172.2,7.49427775254034,0.0278494158147298,18.439,-128.484379748569,-9.80294205092058,1.93274838823288,26.2723287913315
"LKA","Asia",1978,17.695136695343,35.8510847919592,35.722422993198,6319624.16297086,7417442.56392021,7421033.30492076,1919945.9,588620382.8,586700436.9,7.63293818007225,0.047083885209713,20.673,-98.1324734476808,-7.97993090489314,2.06213387669211,21.8030973335162
"LKA","Asia",1988,33.8477718872318,41.6283825429564,41.5491319985986,6456336.44345321,8543793.7605816,8550414.74150057,1888369.3,594230958.6,592342589.3,8.15813989625267,0.0580953990808726,23.341,-153.951565356736,-9.69228785434329,2.05716271802161,27.0640155213172
"LKA","Asia",1998,27.8652444794328,53.882347088536,53.9328121827983,7327641.26377249,9623178.83423163,9629761.1313644,1893220.4,661730640.3,659837419.9,7.59775770686198,0.0848826417239419,24.013,-117.168108586886,-10.8640115651374,2.0734219977484,24.303421191868
"LKA","Asia",2008,13.2436024484751,84.952909980242,85.0144903234458,8070914.19361983,11036525.4882272,11044577.2083485,2114183.9,767665498.5,765551314.6,7.33861458221696,0.0774964914234796,22.1655555555556,-113.259428437856,-7.30852118438616,2.30981733751715,22.8410641223641
"LSO","Africa",1968,2.79782295067747,33.7428914544272,33.7052728600623,2437005.80718425,6118806.05810465,6120898.33621266,297207.9,533193146.5,532895938.6,4.31523037579131,0.000421420581655481,0.04,-23.4137418031983,-4.68343240921571,6.98317421144702,0.845860881144102
"LSO","Africa",1978,6.44736917537995,31.7283032389294,31.7300718239936,2853928.55127378,7563737.8571766,7565697.9355691,229606.6,555364514,555134907.4,3.95674619724107,0.00132934529744101,0.045,-25.2861618744214,-6.97715366186198,7.29109478616752,0.848340296672724
"LSO","Africa",1988,4.72277178952343,33.5234177748644,33.5105966781208,3058150.11064332,8845458.26651317,8847931.3280792,223967.8,516586995.7,516363027.9,3.73548466029308,0.00330030581039755,0.106,-30.2812672501432,-4.59579950608939,6.82662495565931,0.893810888978868
"LSO","Africa",1998,6.48681799705325,38.4321747722771,38.4639655136513,2769466.85814375,10129569.558009,10132701.446129,222697.8,526302357.9,526079660.1,3.75761874594207,0.00933743382123949,0.13,-30.0488802218451,-6.31403380162448,7.18488215032251,0.602197548413845
"LTU","Europe",1998,6.79790843101281,39.9273961712636,39.8669846558193,8750495.09654943,10275827.970885,10279364.0607789,1258358.4,559794412.2,558536053.8,8.26371704668908,0.0241844213074603,0.211,-13.4992901396803,-10.0706339937243,0.176541006853202,0.405419128225443
"LTU","Europe",2008,10.2448345528245,45.4666863041013,45.3395734442237,11935008.7751663,12052207.1210819,12052386.063573,1554451.9,623322795.3,621768343.4,7.2806364772048,0.054894047063773,0.148888888888889,-11.4322742665929,-7.87271103296669,0.156947518590695,0.322372073470446
"LVA","Europe",1998,12.1963860213606,38.7121269865784,38.6525493351799,8161869.52684447,8218540.75373963,8218562.16258284,573631.4,421268422.5,420694791.1,7.67760805934284,0.0346788362806617,0.05,-13.5158481043208,-9.16797783434663,0.318580907433942,0.348375181363749
"LVA","Europe",2008,9.95380282211396,46.5419296126651,46.5157870730089,11637907.5336982,8968304.87316849,8963638.90909821,745520.7,442071731.4,441326210.7,5.53541232783562,0.0546674080481074,0.0411111111111111,-10.0997098049371,-8.17200639009159,0.22247107725557,0.329857744954646
"MAR","Africa",1968,5.30675162520053,48.2853879412977,47.9616958593828,3303454.25264673,5714078.36248582,5730083.49340389,5775922.1,873300945.7,867525023.6,6.68236009178711,0.00721122167948451,3.777,-38.481161957344,-5.2097931675519,6.62353320662803,2.23994332570528
"MAR","Africa",1978,4.63491070750923,44.3515068188692,44.6353539147222,3424120.82179706,7212388.27010049,7236607.27467513,5771337.9,907365076.9,901593739,6.55162120475067,0.0126593109903164,4.211,-44.1558270420728,-6.05569175169551,6.54081273319181,1.54836475527691
"MAR","Africa",1988,3.09999849702425,45.2933163310447,44.8330567912364,3912965.06166418,8182200.15798049,8214141.53558834,6959660.6,924256220.7,917296560.1,7.72017406747221,0.015509879487954,4.114,-32.8348671455643,-3.61834359746961,6.72343411664117,2.01252785418539
"MAR","Africa",1998,3.30665979313109,58.4690169830849,58.0935861512625,3630691.23365833,9201307.12259214,9240170.51825001,7156582.2,1027465793.3,1020309211.1,7.29564793225783,0.0259662422962916,4.745,-70.4583795929318,-5.76488061959078,6.68547664029623,1.59295284830291
"MAR","Africa",2008,5.17061383434827,71.8612525371995,72.5712992165558,4957888.81643567,10690368.4425331,10727570.3706457,7364332,1133038887.4,1125674555.4,7.53764705068917,0.0250857893611637,5.01888888888889,-39.522518269943,-4.2219204815766,6.58834089945069,2.15026180989042
"MDA","Europe",1998,8.69861196294027,45.1287253594816,45.2377588796898,6448551.53815555,8969083.06509584,8974753.9014507,1667251.8,736934226,735266974.2,9.4727637115247,0.00619012609929738,10.41,-16.0854582865281,-7.98230890847498,0.432933136713268,0.239234686420527
"MDA","Europe",2008,6.86391196931755,49.8880706863665,50.1663690629241,7636321.71171616,10557393.8331639,10563036.9603492,1626607.2,843101917.5,841475310.3,8.92150348744913,0.0209863386649813,9.27222222222222,-24.4460148821316,-5.64865160489019,0.325709852118115,0.204502480023521
"MDG","Africa",1968,38.2538425883599,68.3169284009488,67.9539335669789,4458090.04743075,6373542.71393742,6381550.34303061,2039661.1,492517873.6,490478212.5,7.33933515124382,0.00195510964825316,1.127,-60.3712849215118,-7.72178356754661,5.86302667077741,29.048295232074
"MDG","Africa",1978,46.0760063030344,45.644181137599,45.5400183672649,4345041.11178628,7416650.61531038,7426011.71294738,2434376.1,802624589,800190212.9,7.83668503208648,0.0015035113035113,2.05,-82.3412680313909,-7.14172850692648,5.95534027861543,26.2150799741332
"MDG","Africa",1988,81.2642648129971,49.2972854608899,49.2359979643824,4800110.38238868,8575375.88710522,8587378.31388044,2597881.5,820876328.3,818278446.8,8.79761271618414,0.00148701146047605,2.934,-112.674053094238,-9.88990709632119,5.98298640035015,22.2617624019898
"MDG","Africa",1998,17.9681887766454,60.9622641858753,61.0294918607378,5387135.70363758,9609541.42475789,9622353.7893581,2758951,912980717.2,910221766.2,8.99468157218748,0.00115261707523246,2.687,-147.278541021658,-6.35909608092912,6.11765055556528,31.7077543601545
"MDG","Africa",2008,39.0358319405172,79.3124926942672,79.2247390090179,7331916.81272321,11105343.6116763,11115137.0073847,2698406.7,1037023165.1,1034324758.4,10.8326622103347,0.00203830694444444,2.62222222222222,-104.282792372607,-12.2351109884955,5.95870386355473,25.7759080123959
"MEX","Americas",1968,37.4957780115875,52.7964184664336,51.4129635288222,5359860.75038127,5884647.77574701,5893394.88791913,14453428.3,887606588.8,873153160.5,7.93640609516566,0.0286970363480325,4.186,-84.4527770605009,-16.2228187937948,18.0819248047826,36.5660557746329
"MEX","Americas",1978,32.2226532601671,45.2965452502797,44.7395322671814,6974783.57080561,7140700.63867823,7143391.80981803,15012563.6,962299380.9,947286817.3,9.29158116386272,0.0549059515684702,5.025,-104.676307134312,-7.77278241780098,18.0113319495073,31.7746978057458
"MEX","Americas",1988,24.2131148618466,47.3042379631548,47.251836104945,7578320.39593313,8199952.24712418,8210314.86881263,15804335.5,975876603,960072267.5,8.88655610939878,0.0499170293629584,5.592,-93.5964561208989,-13.8039056874542,18.2201650450654,33.3676507662605
"MEX","Americas",1998,85.6678987444193,61.9731469628682,61.5227647291217,8795552.01898564,9054264.30613516,9058239.01820487,16008837.5,1111783598,1095774760.5,9.42634777889316,0.044809050428934,5.915,-104.360670400702,-5.55167651316078,18.1292981442073,34.5687054475003
"MEX","Americas",2008,36.255517432874,74.3751963833996,73.9322857393148,10171631.9743336,10678961.6265778,10685529.1378428,15777216.4,1218192856.1,1202415639.7,10.5196916618642,0.0506479645689472,6.07888888888889,-75.9583056725074,-13.1979659008384,17.6125123968142,28.3117433797464
"MKD","Europe",1998,9.08447883437269,48.7886644273075,48.8301744415192,7596500.63679084,9840112.78558446,9841079.6127747,334566.8,772869361.8,772534795,12.5819525232155,0.0314208508307468,7.7,-20.4781795036046,-6.22849948487247,3.72764717676522,0.896857574207306
"MKD","Europe",2008,11.8154610310705,68.3758192637094,68.4021483686173,8203578.97227429,10406635.4023395,10407261.4681603,309752,1077426135.6,1077116383.6,16.383806086801,0.042023166261868,10.9155555555556,-33.7250379350565,-5.05113140453791,3.77311602934533,1.11647190284373
"MLI","Africa",1968,12.3735996056429,57.9347716553899,57.8673472456988,2685384.90051795,6026023.78435494,6035607.45577887,1903365.4,668660173.3,666756807.9,7.2173604363567,0.00178101595571475,0.19,-66.161851775558,-11.8189146291165,0.503304278724403,4.76189866139565
"MLI","Africa",1978,7.59512211590882,46.7143793578515,46.7333934484151,3090622.97373593,7670792.20754967,7684115.87799376,1993258.6,694017220.4,692023961.8,6.98695784917893,0.0038465185327076,0.19,-66.8779781041296,-8.07141996015595,0.565830953367089,4.07933238385717
"MLI","Africa",1988,7.75429056760184,45.9254675053736,45.8248714956698,2982923.8476104,8737555.3192991,8763455.94683844,3370741.9,759101449.8,755730707.9,7.033458598317,0.00404206155185694,0.237,-99.9759579131758,-8.80355437738819,0.581841883051791,4.51356038335729
"MLI","Africa",1998,10.4960666228897,58.1556451944987,59.1735277134777,3402457.96862602,9672452.30687638,9702426.5809017,4124599.4,869915941.3,865791341.9,8.31350225828758,0.0102207202475314,0.658,-74.1635333124007,-9.34719140960234,0.648643299363163,4.09357443524242
"MLI","Africa",2008,10.5715401655057,80.6178007435149,79.8803472275842,4660279.90928002,11261574.5193551,11303328.6201587,6162798.2,987773123.6,981610325.4,8.46997873537867,0.0175693765788414,0.887777777777778,-87.4702609811028,-9.66577857558577,0.596312901731283,4.29220850216424
"MMR","Asia",1968,29.5259794132953,56.3995543355399,56.1889967193027,3828683.52083484,5850948.93315035,5872112.57283982,7682050.7,741800792.1,734118741.4,4.89754665672967,0.00314868004430895,8.546,-115.113462936197,-7.6448991574268,7.20555964423302,63.9976879130561
"MMR","Asia",1978,14.0477495684333,45.901218037666,45.0334074428798,5861082.88609826,7271162.83076074,7285672.44982748,8042415.7,791863272.4,783820856.7,5.85274042974562,0.00988823119777159,10.005,-100.271627557567,-5.33139815934981,7.576067448177,59.3195136945498
"MMR","Asia",1988,36.1861447194668,47.5915342000003,47.2117443157003,5976171.04660187,8438532.27048436,8467670.62828861,9251910.4,806212246.2,796960335.8,6.09137529222824,0.00852371123790623,11.67,-107.699174954419,-7.97144861090227,7.63700865975845,61.7773677171807
"MMR","Asia",1998,37.3105774002709,58.8077152325204,59.0377278027174,6548595.19289349,9233258.34803502,9274518.91839401,14170801.5,926582874.6,912412073.1,7.77352985578136,0.00840154741756096,17.88,-90.6195515156433,-12.7609246478232,7.3830390430286,65.2536600130877
"MMR","Asia",2008,64.6432319483409,79.0062826591782,78.4812461524238,7570488.83579541,10631373.1032539,10682017.2470541,17128938.3,1045572049.7,1028443111.4,8.46736150887677,0.0118390233758076,18.2422222222222,-90.34769154411,-10.6184377856576,7.29547486800907,74.5262565155183
"MNG","Asia",1968,3.83827791731873,26.0506744856866,26.0589487588878,2575036.61228133,5599303.99744682,5603067.78165956,435060,349734188,349299128,2.23997007749171,0.0016173808086904,0.012,5.2324673876404,-5.16791555991119,4.58307809793569,0.409682502256283
"MNG","Asia",1978,4.71409873857159,27.6221398549782,27.6221660097708,3284857.47397941,6734169.25614623,6739847.99142876,599312.5,362432960.3,361833647.8,2.38421647663584,0.00773625327303023,0.039,5.08970338100165,-10.2080282407793,4.37908169474617,0.227030273996692
"MNG","Asia",1988,11.3434756215889,35.062162233094,35.0142841048625,3105471.77130432,7935943.49315901,7943654.54207686,534818,320827152.6,320292334.6,1.76581811960666,0.00458516914345456,0.066,4.04086968987809,-8.71119556080073,4.37260380125898,0.400921509853066
"MNG","Asia",1998,5.20577972284924,40.6933956907347,40.7014035741444,2632596.77107772,8472417.5944058,8476300.4213681,218100.9,332624880,332406779.1,1.94528076522486,0.00504246308801648,0.066,2.03709111557511,-10.1973634202166,4.04826871268668,0.277083351330306
"MNG","Asia",2008,4.47579482654921,46.8615633259775,46.7902627896089,4453660.66790234,9682722.73711367,9687628.32563361,336181.2,372654712.3,372318531.1,2.04404501761484,0.0290461755506111,0.0711111111111111,2.27251308939411,-8.17286126626663,4.04647190224258,0.300562962337972
"MRT","Africa",1968,4.54514777616676,48.7079880026435,48.682368329738,1268982.51840492,6077326.94737398,6079029.651743,247419.6,695212622.8,694965203.2,4.28354681000548,0.00171574468085106,0.076,-59.9043162031967,-4.66500383878826,0.17040648576991,0.680910221129545
"MRT","Africa",1978,6.9071316450983,41.6018679041572,41.5877138254399,1644380.30782902,7622298.48188343,7624020.30449275,206478.9,717000416.3,716793937.4,4.71654871143437,0.00307487647282402,0.093,-60.2285923753774,-6.68025338366371,0.184851290190941,0.736972738776382
"MRT","Africa",1988,11.5043907584727,43.571527242555,43.6226788983188,2311054.93556349,8889785.41891131,8892539.96035316,288516,696319291.6,696030775.6,4.7328638652336,0.00820835214446953,0.105,-81.6032865089308,-5.90347462669202,0.168544807256454,0.846002121827922
"MRT","Africa",1998,11.4968911354515,47.0008444201171,46.979166578103,2145064.43737098,9892132.8988657,9895817.91896726,331720,698682805.1,698351085.1,6.24578276230152,0.00400677200902935,0.11,-74.6900782453866,-6.09869202235707,0.199198794431693,0.615051645466375
"MWI","Africa",1968,16.4832290266022,55.9335843269984,55.9198923800667,3404054.34947105,5968188.56849303,5975529.49353689,1952125.8,683482194.9,681530069.1,6.07657753039292,0.0051063945713012,0.224,-80.0510105694614,-7.8877167522835,5.28492539985736,5.47967600658255
"MWI","Africa",1978,43.543013162856,43.5214302959065,43.4617441928329,3659811.58839196,7247689.16670567,7257540.95150447,2068157.3,757450543.8,755382386.5,6.30225460609229,0.0103341558804358,0.447,-55.8597020604375,-7.09649953909224,5.41059287791221,5.57630569902697
"MWI","Africa",1988,5.56312343437179,46.5276042347992,46.2313224769717,3511768.22493088,8372432.52696175,8387038.49815324,2290260.4,764548731,762258470.6,6.77873142302588,0.0145160660909997,0.668,-74.9959921694669,-5.24091881927406,5.68613853571155,4.99083024802186
"MWI","Africa",1998,4.68218343522206,52.3977718759726,52.6666386148405,4979068.47952326,9343814.10058056,9359491.32001366,2961067.8,830956351.7,827995283.9,7.86810394647525,0.0177464659685864,1.252,-51.0263056955924,-7.29983290601553,5.43794492000853,5.30505559820489
"MWI","Africa",2008,11.3516893871998,76.8317727079073,76.5577788636832,6724353.3132644,10848760.4023882,10864022.4631645,3711185.7,1003652895.2,999941709.5,8.54402931491038,0.0213699906604403,1.30444444444444,-44.7065887644566,-14.1260008247358,6.53493272792858,5.6724013937483
"MYS","Asia",1968,35.2549116822427,55.4419532531195,54.9935476304743,9662873.28635664,7222822.01755487,7212643.88791938,1537147.7,380136739.2,378599591.5,5.09757220708808,0.0196352410582181,6.831,-133.160818032064,-11.3251914049285,2.20733262693502,23.8335489979169
"MYS","Asia",1978,16.4153958027516,34.661852092093,34.7994375455416,15083549.8978965,8838716.19142788,8803526.48755368,2351052.4,424262415,421911362.6,5.26953650322324,0.0333919245234959,6.354,-132.321370809955,-10.0580242854081,2.05537743103523,22.3104523952354
"MYS","Asia",1988,18.6023406955437,41.5055535874709,40.5875581486813,17910659.145291,10447240.2035698,10377594.6279855,3772433.5,408363725.1,404591291.6,4.3016448029604,0.0427105268787956,5.181,-169.937229940614,-8.64459525799134,2.09887086197511,23.3019235361923
"MYS","Asia",1998,29.9941428031921,56.3562677522362,54.5274013857743,22170620.9134095,11816242.7400729,11701372.1581248,4986764.4,456503173.1,451516408.7,2.82481470481459,0.0713442741902643,5.286,-107.292458830377,-12.7841391515341,2.18394414965931,27.8346644658493
"MYS","Asia",2008,18.868701927201,73.5106218579491,72.3034046420827,25805189.4434368,13538064.469595,13399354.6797268,6029456.9,539129139.3,533099682.4,2.21053805990267,0.0600177615022029,5.34777777777778,-86.0182064396363,-10.4798629915147,2.11646880627725,30.3765723205419
"NAM","Africa",1968,90.0783076494297,34.2470880381284,34.2398610921725,1976697.14588081,5798750.6504675,5800467.28460002,192370,431082771.5,430890401.5,3.29393500583577,0,0.01,-42.0165667128255,-4.3194392177877,1.21359209869356,0.880669715645536
"NAM","Africa",1978,29.6399717970075,31.5010060112179,31.501939088181,2003406.0139485,7555850.13871702,7558732.03462211,230340,444333523.9,444103183.9,3.29247111094434,0,0.01,-35.6267999435442,-5.24842340302462,1.13934907653876,0.701878935962135
"NAM","Africa",1988,5.47297641891277,32.6546672862616,32.6711920606725,1891449.49069236,8690882.74192817,8695533.4889623,298243.4,446282946.4,445984703,3.13900447076271,0,0.016,-44.4228442310341,-4.4277690024414,1.04607971103424,0.776387133795545
"NAM","Africa",1998,7.50477861743079,38.6703981603355,38.6864127832898,2080622.63202115,9331732.08138952,9336570.57379526,360886.5,542221070.7,541860184.2,3.14831535675228,0.00126160234489497,0.02,-37.0775871786351,-3.66145945423234,1.01568670210643,0.356115551680891
"NAM","Africa",2008,6.46994731673178,50.3242420643578,50.3868954365078,2291515.37530352,10979123.796627,10984481.1802836,382497.8,625763301.6,625380803.8,3.69702784291807,0.0099081891223733,0.02,-34.5802977563636,-3.48271156328285,1.23384536676557,0.676332220687817
"NER","Africa",1968,8.30309085641916,56.7710500527753,56.3968068948734,1296990.8740224,6038204.44254539,6068196.54352368,4149163.4,658866209.4,654717046,3.66137142110546,2.67206702875044e-05,0.06,-64.6471674212901,-7.16621348567593,0.408670911176512,0.994995430667544
"NER","Africa",1978,8.3232122058697,44.6632161975215,44.7027411696849,1248812.57697858,7732449.12400628,7785737.95191991,5693520.7,704688732.3,698995211.6,3.3202618159555,0.000149573430834857,0.095,-105.387341382557,-4.85154033506019,0.394846203758181,0.784179439978115
"NER","Africa",1988,8.41991031746701,47.9037830280911,46.7553747315332,916903.513004481,8995682.24315666,9111454.78832673,9818494.4,702178761.1,692360266.7,3.30361813159274,0.000163593142782966,0.189,-75.2552691128236,-6.19744089654873,0.417445439706389,0.906798424905167
"NER","Africa",1998,8.92769289959265,53.4514990753088,53.9718418628495,1144896.6515347,9650978.72450355,9783836.5943382,12390072.4,805750354.5,793360282.1,3.64919564230182,0.000201750794211084,0.187,-96.750012437496,-9.26623268919009,0.33419626316041,0.944193833481511
"NER","Africa",2008,11.5406744328278,81.2649746079736,81.5786687894264,1529593.12015002,11179024.0041711,11361742.5479912,16655609.6,895814917.5,879159307.9,4.12427912383226,0.000402605061086306,0.216666666666667,-89.5471274608629,-10.0483552571674,0.303081585698294,1.00353841189299
"NGA","Africa",1968,11.8024314024906,58.1129972048362,53.1738686374026,3002504.981161,5946377.0523948,6040896.08776497,23387682.3,752369756.5,728982074.2,12.7101483075397,0.000448223279444207,0.349,-88.1312222415469,-12.9874594939086,1.39615696199037,13.8254131263609
"NGA","Africa",1978,20.432879137723,45.3488974685026,44.6017721574888,3985257.90915382,7435301.81631472,7516061.04087428,17895766,796204008.7,778308242.7,15.2970545109961,0.00402042992461175,0.386,-118.28770900783,-9.3623717613964,1.52852524190516,14.6093416037408
"NGA","Africa",1988,82.3639723559213,48.6605784700989,47.8728957918542,4517507.69375981,8632979.56836338,8809452.10740642,32858223,810300594.5,777442371.5,14.4840313480864,0.00475299508104001,0.348,-90.5289719264792,-21.0253388095973,1.69098601336428,15.6132552354833
"NGA","Africa",1998,30.3275687068657,61.0020679501092,58.7529895933696,4890840.35456446,9725009.9399578,9966787.34557857,42390737.3,889769504,847378766.7,17.0374695035416,0.00332081999029597,0.4,-84.5237628186969,-18.9505194406843,1.54106701947201,10.7317625352228
"NGA","Africa",2008,18.1806080957549,79.5347951552537,75.1554830292174,5104728.56262098,11248959.903622,11555108.3170147,47533169.9,1005916510.9,958383341,18.1926880521755,0.00557068784816367,0.411111111111111,-105.292850196143,-11.3957499970484,1.43778823984483,9.2033222822909
"NIC","Americas",1968,50.1612019788491,68.9131046193444,68.9565720580672,4285077.8297541,6488059.28171461,6491400.16325129,684857.3,451362110.7,450677253.4,7.20391405653919,0.0178092067406494,1.366,-77.103887478452,-9.77658862525121,4.61617732395071,39.2839467669503
"NIC","Americas",1978,31.457159947325,33.8614863378996,33.8109720491736,5095807.65512272,7878257.45260739,7881699.05862649,651840.3,526203891.6,525552051.3,8.78488433224474,0.0284985007496252,1.573,-78.153943931595,-9.28428121245094,4.36169109675626,34.5985148980112
"NIC","Americas",1988,29.3992604827335,42.5975098742432,42.5881047061694,5098093.38732941,8953875.76129347,8958477.97552101,675720.2,567647950.1,566972229.9,8.70839381761929,0.0163570422966273,1.419,-66.4229704882411,-5.18954157334275,4.51850343034396,30.3668111704927
"NIC","Americas",1998,36.8604551452232,57.0854940739344,57.1859348902196,5652280.71359256,10201690.8097258,10208527.5492113,966710.6,643249939.2,642283228.6,7.4699797557818,0.0134885429581669,2.19,-86.1154460965165,-5.96383845183911,5.78407147881016,28.2110676002448
"NIC","Americas",2008,32.1793979139163,83.4913227781649,83.5538954065149,6639383.02377591,11784282.993404,11791367.5236391,1038767.3,754936276.1,753897508.8,7.94568274232921,0.0284330916425885,3.81777777777778,-72.7861881853731,-6.41296229257291,5.67608355029924,29.6586990233814
