"Country","timePeriod","stability","stabilityOverall","stabilityReduced","yield","yieldOverall","yieldReduced","areaHarvested","areaHarvestedOverall","areaHarvestedReduced","diversity","fertilizer","irrigation","instabilityTemp","instabilityPrec"
"MNG",1988,11.3434756215889,35.062162233094,35.0142841048625,3105471.77130432,7935943.49315901,7943654.54207686,534818,320827152.6,320292334.6,1.76581811960666,0.00458516914345456,0.066,-4.03229542559892,-8.56803813403633
"MNG",1998,5.20577972284924,40.6933956907347,40.7014035741444,2632596.77107772,8472417.5944058,8476300.4213681,218100.9,332624880,332406779.1,1.94528076522486,0.00504246308801648,0.066,-3.74974493890867,-9.81225195348132
"MNG",2008,4.47579482654921,46.8615633259775,46.7902627896089,4453660.66790234,9682722.73711367,9687628.32563361,336181.2,372654712.3,372318531.1,2.04404501761484,0.0290461755506111,0.0711111111111111,-3.32074863671936,-8.12104971016422
"MAR",1968,5.30675162520053,48.2853879412977,47.9616958593828,3303454.25264673,5714078.36248582,5730083.49340389,5775922.1,873300945.7,867525023.6,6.68236009178711,0.00721122167948451,3.777,-38.775849309392,-5.11166091504295
"MAR",1978,4.63491070750923,44.3515068188692,44.6353539147222,3424120.82179706,7212388.27010049,7236607.27467513,5771337.9,907365076.9,901593739,6.55162120475067,0.0126593109903164,4.211,-45.0303478195004,-5.83663058418909
"MAR",1988,3.09999849702425,45.2933163310447,44.8330567912364,3912965.06166418,8182200.15798049,8214141.53558834,6959660.6,924256220.7,917296560.1,7.72017406747221,0.015509879487954,4.114,-33.4942429443849,-3.89619884046201
"MAR",1998,3.30665979313109,58.4690169830849,58.0935861512625,3630691.23365833,9201307.12259214,9240170.51825001,7156582.2,1027465793.3,1020309211.1,7.29564793225783,0.0259662422962916,4.745,-72.5910518418069,-5.9352507621495
"MAR",2008,5.17061383434827,71.8612525371995,72.5712992165558,4957888.81643567,10690368.4425331,10727570.3706457,7364332,1133038887.4,1125674555.4,7.53764705068917,0.0250857893611637,5.01888888888889,-39.5321877201377,-4.37609520497832
"MMR",1968,29.5259794132953,56.3995543355399,56.1889967193027,3828683.52083484,5850948.93315035,5872112.57283982,7682050.7,741800792.1,734118741.4,4.89754665672967,0.00314868004430895,8.546,-113.096967441875,-7.53386677247095
"MMR",1978,14.0477495684333,45.901218037666,45.0334074428798,5861082.88609826,7271162.83076074,7285672.44982748,8042415.7,791863272.4,783820856.7,5.85274042974562,0.00988823119777159,10.005,-101.020445007736,-5.24305683414945
"MMR",1988,36.1861447194668,47.5915342000003,47.2117443157003,5976171.04660187,8438532.27048436,8467670.62828861,9251910.4,806212246.2,796960335.8,6.09137529222824,0.00852371123790623,11.67,-122.926680422134,-8.09983880834498
"MMR",1998,37.3105774002709,58.8077152325204,59.0377278027174,6548595.19289349,9233258.34803502,9274518.91839401,14170801.5,926582874.6,912412073.1,7.77352985578136,0.00840154741756096,17.88,-83.0757704967187,-12.4797308816269
"MMR",2008,64.6432319483409,79.0062826591782,78.4812461524238,7570488.83579541,10631373.1032539,10682017.2470541,17128938.3,1045572049.7,1028443111.4,8.46736150887677,0.0118390233758076,18.2422222222222,-88.6506440670783,-10.5793510740144
"NAM",1968,90.0783076494297,34.2470880381284,34.2398610921725,1976697.14588081,5798750.6504675,5800467.28460002,192370,431082771.5,430890401.5,3.29393500583577,0,0.01,-46.1978307366066,-4.50327402443479
"NAM",1978,29.6399717970075,31.5010060112179,31.501939088181,2003406.0139485,7555850.13871702,7558732.03462211,230340,444333523.9,444103183.9,3.29247111094434,0,0.01,-36.1415993423604,-6.88756096536183
"NAM",1988,5.47297641891277,32.6546672862616,32.6711920606725,1891449.49069236,8690882.74192817,8695533.4889623,298243.4,446282946.4,445984703,3.13900447076271,0,0.016,-49.2073215816614,-4.19211081841808
"NAM",1998,7.50477861743079,38.6703981603355,38.6864127832898,2080622.63202115,9331732.08138952,9336570.57379526,360886.5,542221070.7,541860184.2,3.14831535675228,0.00126160234489497,0.02,-37.7522027039072,-4.3412556048256
"NAM",2008,6.46994731673178,50.3242420643578,50.3868954365078,2291515.37530352,10979123.796627,10984481.1802836,382497.8,625763301.6,625380803.8,3.69702784291807,0.0099081891223733,0.02,-36.0866752163012,-3.60487128710547
"NPL",1968,31.2639364129545,47.6017679869288,47.4238349614454,4705729.21125127,6095376.72970102,6100460.27783087,2530453.7,696659800.6,694129346.9,6.07114094581518,0.00350664300446065,4.462,-63.811822225148,-9.92173380305458
"NPL",1978,16.5158130975397,40.9212394459913,40.7325348089013,4440555.75132965,7566716.69771246,7579638.24874744,3052813,747820944.1,744768131.1,6.58176753492842,0.0107694434603786,15.175,-68.1771974121261,-13.0504206005068
"NPL",1988,29.4151648919196,43.4869309887166,43.4455230482948,5101216.02049947,8891166.98232677,8912195.00581654,4040874,736207596.8,732166722.8,7.90518345335043,0.025305328093046,23.364,-74.7032650738526,-8.28540650412915
"NPL",1998,42.5857988970684,59.6760207668383,59.505671969645,6031028.34589562,9539522.21710995,9557857.46359882,4542045.3,873298053.4,868756008.1,9.06602183778219,0.0122208843098495,27.732,-94.2510332275317,-17.9854406337849
"NPL",2008,33.6530141992603,66.4268058856437,66.123294636953,7114035.51459439,11079777.0895388,11099904.4069213,4926502.7,975159470.6,970232967.9,10.1715403770006,0.0277015249666668,31.6333333333333,-40.4080881373581,-10.2001247698146
"NIC",1968,50.1612019788491,68.9131046193444,68.9565720580672,4285077.8297541,6488059.28171461,6491400.16325129,684857.3,451362110.7,450677253.4,7.20391405653919,0.0178092067406494,1.366,-77.0129671803403,-9.52972022272778
"NIC",1978,31.457159947325,33.8614863378996,33.8109720491736,5095807.65512272,7878257.45260739,7881699.05862649,651840.3,526203891.6,525552051.3,8.78488433224474,0.0284985007496252,1.573,-78.6671877855047,-9.19634848398611
"NIC",1988,29.3992604827335,42.5975098742432,42.5881047061694,5098093.38732941,8953875.76129347,8958477.97552101,675720.2,567647950.1,566972229.9,8.70839381761929,0.0163570422966273,1.419,-66.8450452377374,-5.22356646383197
"NIC",1998,36.8604551452232,57.0854940739344,57.1859348902196,5652280.71359256,10201690.8097258,10208527.5492113,966710.6,643249939.2,642283228.6,7.4699797557818,0.0134885429581669,2.19,-86.1216317500983,-5.96477394529308
"NIC",2008,32.1793979139163,83.4913227781649,83.5538954065149,6639383.02377591,11784282.993404,11791367.5236391,1038767.3,754936276.1,753897508.8,7.94568274232921,0.0284330916425885,3.81777777777778,-72.7264486970857,-6.41584568797977
"NER",1968,8.30309085641916,56.7710500527753,56.3968068948734,1296990.8740224,6038204.44254539,6068196.54352368,4149163.4,658866209.4,654717046,3.66137142110546,2.67206702875044e-05,0.06,-66.843143702756,-7.20000404699792
"NER",1978,8.3232122058697,44.6632161975215,44.7027411696849,1248812.57697858,7732449.12400628,7785737.95191991,5693520.7,704688732.3,698995211.6,3.3202618159555,0.000149573430834857,0.095,-105.687232800054,-4.85992860377083
"NER",1988,8.41991031746701,47.9037830280911,46.7553747315332,916903.513004481,8995682.24315666,9111454.78832673,9818494.4,702178761.1,692360266.7,3.30361813159274,0.000163593142782966,0.189,-79.8773347845062,-6.40086242997976
"NER",1998,8.92769289959265,53.4514990753088,53.9718418628495,1144896.6515347,9650978.72450355,9783836.5943382,12390072.4,805750354.5,793360282.1,3.64919564230182,0.000201750794211084,0.187,-86.3751115312033,-9.29746368878786
"NER",2008,11.5406744328278,81.2649746079736,81.5786687894264,1529593.12015002,11179024.0041711,11361742.5479912,16655609.6,895814917.5,879159307.9,4.12427912383226,0.000402605061086306,0.216666666666667,-110.548249903982,-10.042685514506
"NGA",1968,11.8024314024906,58.1129972048362,53.1738686374026,3002504.981161,5946377.0523948,6040896.08776497,23387682.3,752369756.5,728982074.2,12.7101483075397,0.000448223279444207,0.349,-99.642023053856,-12.9973622129156
"NGA",1978,20.432879137723,45.3488974685026,44.6017721574888,3985257.90915382,7435301.81631472,7516061.04087428,17895766,796204008.7,778308242.7,15.2970545109961,0.00402042992461175,0.386,-114.981943663904,-9.43388443845059
"NGA",1988,82.3639723559213,48.6605784700989,47.8728957918542,4517507.69375981,8632979.56836338,8809452.10740642,32858223,810300594.5,777442371.5,14.4840313480864,0.00475299508104001,0.348,-103.560843570557,-21.1988507977021
"NGA",1998,30.3275687068657,61.0020679501092,58.7529895933696,4890840.35456446,9725009.9399578,9966787.34557857,42390737.3,889769504,847378766.7,17.0374695035416,0.00332081999029597,0.4,-82.4621106042855,-19.6422126525884
"NGA",2008,18.1806080957549,79.5347951552537,75.1554830292174,5104728.56262098,11248959.903622,11555108.3170147,47533169.9,1005916510.9,958383341,18.1926880521755,0.00557068784816367,0.411111111111111,-119.627875085299,-10.9516524672896
"MKD",1998,9.08447883437269,48.7886644273075,48.8301744415192,7596500.63679084,9840112.78558446,9841079.6127747,334566.8,772869361.8,772534795,12.5819525232155,0.0314208508307468,7.7,-20.1508945013467,-6.97551605206742
"MKD",2008,11.8154610310705,68.3758192637094,68.4021483686173,8203578.97227429,10406635.4023395,10407261.4681603,309752,1077426135.6,1077116383.6,16.383806086801,0.042023166261868,10.9155555555556,-27.8053491794405,-4.42252868947653
"NOR",1968,8.23403889044395,26.0936620269377,26.0860192553581,11254935.272152,5554376.87581095,5549559.91602133,317777.9,376131375.9,375813598,3.45538775474474,0.10675356921167,4.104,-9.11113602673266,-8.56495973266375
"NOR",1978,13.5458039879007,27.4373055101092,27.4031764058726,12919008.1384029,6669596.79493703,6663915.38496744,357483.4,392736000.5,392378517.1,3.67684557937934,0.130135359772026,8.582,-7.40718842305339,-12.4885156526663
"NOR",1988,8.0143745237109,35.3353770579084,35.3966801230627,12503587.5208286,7744012.67987589,7738933.71626475,387665.1,362216525,361828859.9,4.26038253820062,0.121621365638767,10.564,-8.03586767306643,-9.63469580927569
"NOR",1998,16.0430400328399,38.1419474219063,38.1466514556331,13183114.8967167,8405353.46595392,8400708.42869476,359038.5,369915238.9,369556200.4,4.3490588282424,0.117836431142089,12.041,-11.5137983818396,-11.187054386113
"NOR",2008,8.85358070184056,47.561919983554,47.5914925583404,13757603.7117654,9676698.41729163,9673311.81735579,324133.6,390358375.3,390034241.7,4.6526892646937,0.118877336475102,9.21111111111111,-5.86999392262413,-9.43286346795036
"PAK",1968,43.2905313939147,52.2407195540566,51.7908480902733,3931538.00511311,5838429.52444943,5871137.83698782,14721404.3,872757622,858036217.7,8.35230641893603,0.0118607673047411,37.147,-60.4018768342516,-4.46637948639628
"PAK",1978,32.0640825511938,45.882896251878,45.1280013585672,4785022.55925685,7171189.8514472,7215298.89094847,16862544.7,930312692.6,913450147.9,8.17731156299732,0.030401938125683,41.559,-60.007723265477,-4.73867555938803
"PAK",1988,50.4685710707387,45.917340223299,45.0605413533994,5651137.19988046,8205230.25011285,8257297.81473132,18905403.1,948839907.2,929934504.1,8.61893199813501,0.0547176309883891,46.879,-53.1889614237924,-8.01542107261154
"PAK",1998,31.5232032946575,58.6026720246675,58.4742105429704,6913321.17249576,9180025.99731391,9225378.90228874,20085182.5,1023726714.5,1003641532,8.86207364058141,0.0783292442949186,50.593,-72.4478473329929,-4.28270790534731
"PAK",2008,35.7592995282907,72.5845595268074,71.7793259866696,8250111.32613989,10599453.7219669,10643643.7309129,21038509.6,1141754867.6,1120716358,8.62187723526314,0.102837183675837,56.16,-66.7155415208966,-1.77931642507798
"PAN",1968,16.1569483596693,63.2461758505723,63.318898154895,6293364.47148209,7227424.79844519,7228207.11319191,289143.9,351819643.8,351530499.9,5.84101519581472,0.0240604949587534,1.207,-87.2124379843525,-7.25554997282222
"PAN",1978,25.4673862322382,32.6689979153576,32.6417812832507,7580545.87081309,8920829.88521641,8921837.59803822,285037.5,378592228.1,378307190.6,6.493779556216,0.024034632034632,1.481,-63.0694851540309,-7.51250690111419
"PAN",1988,30.9580935379298,40.8430198369543,40.8138092796381,7564637.42114479,9505294.90841472,9506553.31545846,300439.7,464172443,463872003.3,8.80764810653804,0.0322944418925126,1.515,-95.9791073331581,-9.22839247942935
"PAN",1998,26.7646430845883,54.8574081360027,54.8200483720181,7767843.37743593,10479052.6890034,10480433.1853723,306065.3,602306733.4,602000668.1,10.045376715832,0.0237090052804339,1.551,-60.562226807615,-8.28360759081832
"PAN",2008,20.8104020463323,79.5102750092223,79.4997005202738,8394876.08886891,12048887.5882706,12050393.0076807,291848.3,714410683.1,714118834.8,10.329168812198,0.0229250321296628,1.42444444444444,-117.446328378813,-9.40921393804354
"PRY",1968,20.6952445195997,55.7905539488216,55.6941447287752,6194883.8658698,6087308.32835793,6087320.57070918,732386.7,721653401.8,720921015.1,11.1595009722685,0.000851386607401681,0.408,-42.67058227738,-8.33354516786994
"PRY",1978,17.2472315450444,45.9184041977796,45.8270776446765,5952979.70657795,7538410.52184692,7541628.09639029,1581619.3,783140259.7,781558640.4,8.75017412237019,0.00105465272190936,0.427,-56.5712748085963,-5.22554536570695
"PRY",1988,13.8931347874913,48.3451003801538,47.98968150601,7421970.82353266,8684693.77004297,8687967.67457721,2111432.7,808800750.4,806689317.7,8.37838923300202,0.0032090860014119,0.379,-45.3644330702423,-6.29258631907974
"PRY",1998,12.5722468642076,60.456132702907,60.0662983272135,7902317.47916065,9775011.71139507,9782109.14976381,3255372,889022142.5,885766770.5,6.52975744385888,0.0111815758737384,0.352,-45.9759726727151,-5.66293646821276
"PRY",2008,7.36362358421258,75.2909584075469,77.0542268598232,9563377.33504256,11242909.4598462,11251426.7119711,5354233.7,1048392666,1043038432.3,4.93689263456719,0.0222368305132605,0.544444444444444,-49.4134142233984,-6.64591254436706
"PER",1968,48.8356998549734,52.1610204223187,52.1175321493444,6179373.11179886,5866893.5160407,5866244.81923963,1846893.3,892908445.2,891061551.9,16.6406972889398,0.0279004596191727,6.985,-33.3690234980136,-12.022035227293
"PER",1978,26.345337655361,44.44395454674,44.4659013693076,6400933.42358824,7152462.03680166,7153923.79765613,1852128.1,955578323.6,953726195.5,19.157255464473,0.0245291176793759,7.937,-24.6566229347896,-10.8072039336308
"PER",1988,24.2666814517839,47.484814568871,47.4263114035912,6978956.82225014,8278644.99474659,8281264.70695829,1938808.7,947182886.2,945244077.5,20.4020576863343,0.0262773973666046,8.033,-24.4978689028421,-15.8429648722791
"PER",1998,34.205128151525,64.1168001109943,63.7952363524998,8120546.9652178,9269490.33357964,9272441.40159071,2640536,1024655520.9,1022014984.9,20.7768635174474,0.0393898635090299,9.242,-30.7086359416037,-35.4421405138652
"PER",2008,56.4575864898576,77.5789941409804,77.2833626527022,9438923.07585831,10628368.6456088,10631573.6649751,3137271.7,1164346036.4,1161208764.7,22.2794156742431,0.0503860743929275,10.6022222222222,-32.1181608101578,-14.7074253190768
"PHL",1968,21.0431655223998,62.8428436304541,63.2689130251604,4986153.69042282,6642454.86250702,6679561.6806427,10274809.3,467181809.1,456906999.8,6.24957423921913,0.0169774493967998,10.587,-134.546101935915,-8.82001757954396
"PHL",1978,24.1208923661589,36.8959022224044,36.5479754813931,5630882.46275058,7775695.58504641,7822896.35541009,12184618.8,565208678.1,553024059.3,6.43293814750768,0.024975974539252,12.305,-118.44168410136,-4.1323170237136
"PHL",1988,27.2976203861317,44.1677088455799,43.8466516745469,6587270.51346311,8736637.93382943,8781111.9314043,12313102.7,607887176,595574073.3,6.66204864782073,0.0412100033629888,13.727,-191.260132159101,-8.47049751002121
"PHL",1998,154.632889285627,59.3213389801477,58.5263636656387,7893414.94548062,9724230.92509605,9757801.67923602,12676965,704329242.5,691652277.5,7.4780324355215,0.051429143680026,12.28,-105.683245046157,-8.48479807454715
"PHL",2008,48.8254395983359,83.1524437872028,81.8724125203824,8980486.82826979,11174706.7564197,11212512.9958377,14044304,825884870.7,811840566.7,7.49240178363027,0.0504539558741906,13.3444444444444,-106.060184961762,-8.28942439372658
"POL",1968,17.7192042724308,32.7297540361995,32.0683931543711,9259434.22389645,6272886.4495252,6206775.49769663,11803267.6,543015633.4,531212365.8,7.28916746551763,0.066457967410682,1.782,-14.8029186661119,-6.24491054619801
"POL",1978,13.2308043326467,31.6818996912149,32.0999768847391,9894612.69547118,7696772.1515732,7654336.32256863,10787481.2,569742417.1,558954935.9,7.74259187296685,0.0875700049055513,1.806,-13.6170831675001,-3.24302058173663
"POL",1988,11.3171889351575,35.8245000272974,34.7533093484963,10290573.1738057,8939824.26463288,8913350.18159232,10628728.4,545386229.1,534757500.7,9.66813246869938,0.0641759304209886,1.307,-13.2237652415385,-11.1059817127323
"POL",1998,12.0154983464736,40.3806928088277,41.0105870730881,10819647.6159912,10129854.7705525,10118190.2144788,9552465.2,569234750.3,559682285.1,10.4257353219444,0.069550025431589,0.622,-17.6830652171904,-7.37297138373148
"POL",2008,19.2349874321333,45.6821422198901,45.2766868767096,13088297.53829,11237974.1408035,11213663.8532786,9000218.1,688240307.2,679240089.1,11.4024726343932,0.0951581250759799,0.864444444444444,-17.4328026696,-5.53214073871184
"PRT",1968,12.5996173713087,46.2869660875108,46.346639979322,3105785.74097686,6491624.79744627,6504037.57844959,2639944.3,717562916.1,714922971.8,13.4415049974382,0.0385930221320189,21.715,-46.2916495842907,-4.86095340434303
"PRT",1978,9.64396972501069,41.7904191668117,41.7293086539096,3522425.38965388,7904167.20794512,7916135.81667838,2064214.3,762447419.5,760383205.2,15.0562253893591,0.044443018676153,21.769,-44.0133589532938,-5.20609260164871
"PRT",1988,13.2269914983541,46.5465296704226,46.5118358249483,4469762.05862854,9036641.21991056,9047871.67593322,1891348.5,769013793.7,767122445.2,15.9478627214382,0.0455495798319328,21.555,-27.0541952631972,-4.1710279217694
"PRT",1998,12.0913795182554,55.6784429468852,55.6976742292814,5296371.96675651,10233740.9513547,10242429.52027,1389565,785609754.9,784220189.9,14.3381302535422,0.0513900889096413,18.172,-65.9001065744486,-4.14516375582919
"PRT",2008,18.4800297864462,70.0619824820451,70.0643552854872,6367694.58408834,11916174.2463349,11923232.2708176,1086158.5,856167294.8,855081136.3,12.9321185293242,0.0580741724204737,14.9466666666667,-42.6562780413104,-4.47009401174315
"KOR",1968,22.1946301119548,49.881044073796,49.4736752992013,9628236.94550565,5618813.40333662,5604258.51874273,3095884.5,849874500.7,846778616.2,8.63170997776035,0.16601913473861,37.776,-29.9467237984297,-3.95016309662841
"KOR",1978,11.6876073430971,43.4734839976267,43.812617438448,11843034.3587348,6945140.29749766,6930745.38344789,2620157.9,897955552.6,895335394.7,9.03431684954904,0.19193100593349,41.128,-27.5165714600755,-5.95425924619702
"KOR",1988,19.8433686059531,43.7984903997651,43.7274797812788,12544631.7913175,8208720.56334472,8197383.2668862,2207765.8,850063161.3,847855395.5,9.07938484584963,0.235609708453387,44.89,-25.9308754534653,-5.44333134127089
"KOR",1998,32.9398486033977,53.3386477577171,53.2964512781058,13142432.2699611,9239240.60038991,9230873.31446626,1932794,906915171.3,904982377.3,9.24595567949339,0.206811230678085,45.601,-40.8726694919375,-5.5752303263089
"KOR",2008,26.5523719722185,66.4757033836085,66.6045882552501,14031841.3471033,10575575.2580203,10570171.1222491,1601483.4,1038125982.3,1036524498.9,9.92882737530691,0.140874105518496,43.8544444444444,-47.5490622050777,-5.31076173800052
"MDA",1998,8.69861196294027,45.1287253594816,45.2377588796898,6448551.53815555,8969083.06509584,8974753.9014507,1667251.8,736934226,735266974.2,9.4727637115247,0.00619012609929738,10.41,-18.1035011382383,-6.32845496399643
"MDA",2008,6.86391196931755,49.8880706863665,50.1663690629241,7636321.71171616,10557393.8331639,10563036.9603492,1626607.2,843101917.5,841475310.3,8.92150348744913,0.0209863386649813,9.27222222222222,-29.7765353417073,-5.29936676452336
"ROU",1968,10.339544263412,45.0577413008692,45.7267960525353,6679594.38139001,6116717.78964245,6110273.97433705,9341049.1,772848851,763507801.9,7.65910542119648,0.0457075682724616,7.83,-20.9721445792218,-6.87225514466645
"ROU",1978,15.0800483618961,41.823843327099,42.0656585558672,8877290.76136302,7304090.38827168,7287749.23315097,8823650.8,860737599.5,851913948.7,8.13338208467911,0.0764030370735032,17.297,-25.6883769510751,-5.0158186646046
"ROU",1988,7.60748970322653,42.1981155103747,40.8799802554126,8631422.87542512,8424696.84751068,8422696.87033555,8228415.8,846884551.2,838656135.4,7.91388171885567,0.0424378332585837,21.166,-15.3170368420226,-5.3877616182147
"ROU",1998,4.32348029001941,52.6093839925611,54.2500520832309,8304975.33702014,9497690.66342676,9507537.3985524,7754405.2,890439604.4,882685199.2,7.46048100299521,0.0262680698556069,21.741,-17.8625851208048,-3.74378279024765
"ROU",2008,6.74237081994659,65.3476452715735,68.6101450638959,10774948.8255231,11033837.5925748,11035925.855169,7638138.6,989571300.9,981933162.3,7.91453567357687,0.0344505998244416,22.8333333333333,-31.1091070283841,-4.20303565806704
"RUS",1968,9.06312293760285,48.4807517407607,60.2651191249666,4982398.49008741,5651107.36322887,5786186.50631672,150494055.7,895227357.2,744733301.5,8.39099508512166,0.02478003093315,2.318,-7.27768106499223,-6.82418797537277
"RUS",1978,10.4289650659756,42.5338499438368,39.1396565250544,5253192.43694325,6925335.90803446,7233035.50665231,147472926.8,944154194.4,796681267.6,8.91810794109358,0.0412473125887984,3.362,-9.47807483877765,-15.1461477636115
"RUS",1988,9.15648839208941,41.7584977787779,48.9272013895156,5493068.59289189,8285293.6991784,8586988.62830911,91835487.4,861535170.3,769699682.9,8.37246765254693,0.0273457014329928,2.933,-7.88728380266752,-10.6557500895235
"RUS",1998,14.3631970351538,52.2099557681589,49.2971476754548,5762071.704028,9178559.94135565,9377458.26861625,51422460.8,930285635.9,878863175.1,7.60272804403039,0.00719682509730675,2.116,-17.122254899961,-12.3308355689494
"RUS",2008,10.190019900782,65.4535139191803,71.8726078169186,7490587.30698946,10698128.2931143,10881646.4484529,56231563.6,1027412167.1,971180603.5,8.00990006634978,0.0102725497877739,1.99222222222222,-15.6106997948313,-9.51305174093063
"RWA",1968,27.0607676401566,57.1920983143531,57.2282550626123,4638842.29483332,5948464.5486857,5949973.6044488,803293.1,712505790.3,711702497.2,8.95088962495874,0.00012780847145488,0.266,-80.9854601367013,-13.2751637776327
"RWA",1978,23.4459014329544,44.5386660991585,44.4801583407522,4720483.46207996,7555154.53794783,7559413.20353201,1124475,755501292.9,754376817.9,8.99706953518975,0.000475643896976484,0.227,-124.22406391331,-15.9188404731633
"RWA",1988,14.7083417071453,46.087848577697,45.8953035002705,3144088.47957948,8814504.40570001,8821143.20435339,892508.9,756505981.7,755613472.8,9.40786157259596,0.000322595405875355,0.288,-39.762158405032,-10.2492719099857
"RWA",1998,16.3634556881621,56.1278352245297,56.1163209837332,3684426.56018893,9932557.36629138,9944701.40746471,1597207.9,821375465.3,819778257.4,10.167156231952,0.000555878405399622,0.505,-46.415032559829,-7.3137020440193
"RWA",2008,7.73442274458318,74.587308274866,74.2063801792302,4698988.58739863,11280278.2771505,11293147.6324492,1849418.2,952767100.7,950917682.5,11.8982785041917,0.00281457441084687,0.528888888888889,-21.5856345720789,-8.69362975015075
"SAU",1968,8.44238209824426,45.1121543164906,45.0447728286564,3764592.05273789,5830091.38664176,5831464.04530524,432700,667670653.9,667237953.9,5.91706862048135,0.00205710798483973,0.431,-52.8353901192833,-5.18821299189169
"SAU",1978,7.8517928682347,32.7608235137792,32.8077595236112,7282368.57703485,7308004.30945721,7307360.67603556,611877.1,565430585.7,564818708.6,4.96860163846067,0.0431586559468671,0.909,-33.4025369380594,-2.53590788649112
"SAU",1988,11.8683347913801,34.072575560823,34.0348357311896,12120617.6781149,8503181.90480207,8494911.83589027,1160927.7,534415809.3,533254881.6,5.4712622468556,0.0634587793841739,1.212,-55.985471927918,-7.46798882081014
"SAU",1998,37.4899926279626,39.0985217329896,39.0677842442258,11789753.1805937,9539464.07298779,9535718.11847992,966844.9,580618891.5,579652046.6,6.37827043730227,0.0580976754105353,0.934,-141.028330887166,-4.99012670610455
"SAU",2008,16.4351455169601,50.4149575101117,50.4786324878197,12517553.7010803,11376927.2769406,11375782.7019247,580933.8,626542157,625961223.2,9.14703470266605,0.0463066219071345,0.93,-69.099951118976,-5.63957033377045
"SEN",1968,4.4322105624913,63.1896156733266,63.0530714772013,2569150.3976738,6381600.79570416,6401904.08983732,2419734.8,454916918.3,452497183.5,3.92393431194313,0.0021240497053705,0.773,-51.8966154476943,-4.42765971969448
"SEN",1978,5.33218565289558,35.6878829882257,35.7677097137132,2851454.7867593,8357623.45818564,8384558.30094221,2324674.4,475671410.9,473346736.5,4.11587167563582,0.00230386845962654,0.723,-75.312636455766,-7.12935882169743
"SEN",1988,11.3427200331728,44.308938183239,44.1859826153307,2957962.0875068,9391363.11775556,9420833.84624176,2334876.7,511986479.1,509651602.4,4.62051635635534,0.00274603582204532,0.828,-105.487926310851,-8.75563262037892
"SEN",1998,5.69522676961913,53.6885332634214,53.8981873876923,3121082.16253527,10486159.0697575,10515480.0544039,2295366.3,576160952.7,573865586.4,6.14559882354561,0.00394177971052119,1.299,-94.8714650612306,-8.46922129931818
"SEN",2008,10.2514515183649,95.419368249166,94.0768257134738,3754482.41065911,12190329.9606821,12224578.698733,2673974.2,659782866,657108891.8,6.27924538017087,0.00621121089223638,1.32222222222222,-136.248445584661,-7.88701199955004
"SRB",2008,6.28512575290692,51.1835472969905,51.5826705666222,13936843.1798054,10640833.5257901,10630145.5273427,2721925,834974050,832252125,8.76330346133395,0.0905155521877117,2.43666666666667,-35.8239566497881,-3.97001568204953
"SLE",1968,22.6425489497526,59.265611715704,59.1896938585605,4023570.61693398,6232385.9045115,6235256.93937427,564457.6,437816579.8,437252122.2,4.75295129999909,0.00153396825396825,0.362,-106.445894608329,-11.9777573575927
"SLE",1978,17.6816060546345,33.4339783012133,33.4283108066407,3802104.8339348,7865405.94308025,7871112.73279555,632815.3,450950637.3,450317822,5.36975440356863,0.00152583258325833,0.854,-115.90977398777,-11.2417412469952
"SLE",1988,53.2557176551512,42.3525401563197,42.3197997315473,3586295.95701164,9296773.6223842,9305142.55787227,722760.4,492974080,492251319.6,8.12556344860103,0.00122099267697315,1.014,-221.600913983865,-18.4015256366042
"SLE",1998,19.090221725768,50.8168222197205,50.7919080755924,3603219.76184004,10724288.3949349,10737769.3814911,999157.3,528253196.1,527254038.8,8.39688334197382,6.1084049907414e-05,0.906,-76.1296748535568,-3.49941819161572
"SVK",1998,6.97509439967388,44.669888583766,44.962595152508,11729269.6483236,8799198.37172126,8794921.9548896,1145673.8,785711035.2,784565361.4,9.58301910433845,0.0548848735507492,8.44,-17.5750182020938,-7.48821133264094
"SVK",2008,6.65220469843378,49.644206627378,49.9397094550294,15106697.2295169,10361782.9130725,10355917.7110217,1081015.5,871715858.2,870634842.7,7.80080559377002,0.076771949693675,5.02,-23.3609116459133,-4.88379056852147
"SVN",1998,8.26739109562638,45.1875528308706,45.2189606111311,15656619.5327333,9123723.63484886,9122471.12265847,136019.2,708761591.2,708625572,7.71574974332967,0.159696252465483,0.917,-18.4474957588645,-8.55485351361582
"SVN",2008,10.4065541655155,45.0496729979218,45.0323157437073,16938252.3187248,10698153.1649096,10697098.1708567,135465.1,801622246.5,801486781.4,8.87756744485436,0.114569764393478,1.11,-30.2436724050831,-7.02563126613661
"SOM",1968,13.1174987837975,51.6093925499921,51.4709903878294,2171403.82311634,6670830.58980907,6680396.17146468,618861.9,294035356.4,293416494.5,3.54311199728435,0.00181194805194805,0.23,-93.0894134893532,-3.65479202738378
"SOM",1978,10.8811298237645,36.3360239073944,36.2252288963348,2410752.60490015,8337111.96054886,8348227.90449292,840487,450853769.7,450013282.7,3.93550484168945,0.00116740740740741,0.366,-94.1494772646534,-5.38838588395687
"SOM",1988,8.28369999750338,47.22076782695,47.247289399943,2163984.88618461,9144926.26611696,9153388.04473035,830950.4,679403546.6,678572596.2,4.45307565619272,0.000515119717638081,0.45,-92.2799347821035,-3.24188657429413
